ClassID,GenType,PosX,PosY,PosZ,Direction,NPCID,AnchorRange,Name
1,103,-502,304,-2059,0,40001,10,WarpSpot
3,107,-242,311,-1931,-82,40001,10,WarpSpot
4,106,-645,304,-1898,6,40001,10,WarpSpot
132,14,1330.0208,459.8437,951.3546,0,400085,0,어미 포쿠부
133,100,111,304,-2598,-45,40001,0,WarpSpot
134,101,-2393,315,-1377,115,40001,0,WarpSpot
135,102,3541,645,2726,0,40001,0,WarpSpot
136,200,-121,642,-17,-47,40001,10,WarpSpot
137,201,867,596,-273,2,40001,10,WarpSpot
138,202,884,459,784,-13.13,40001,10,WarpSpot
139,203,2168,515,1372,86,40001,10,WarpSpot
140,204,2419,640,3792,-43,40001,10,WarpSpot
141,205,3660,645,2624,12,40001,10,WarpSpot
142,108,1723,515,1564,-78,40001,10,WarpSpot
143,104,1791,515,1195,0,40001,10,WarpSpot
144,105,3016,645,2916,0,40001,10,WarpSpot
150,207,-1716,340,-800,89,40001,10,WarpSpot
151,207,-1723,340,-590,89,40001,10,WarpSpot
152,207,-1719,340,-482,89,40001,10,WarpSpot
153,207,-1414,340,-517,89,40001,10,WarpSpot
154,207,-1415,303,-1087,89,40001,10,WarpSpot
155,207,-1288,303,-924,89,40001,10,WarpSpot
156,207,-1495,340,-577,89,40001,10,WarpSpot
157,207,-1042,340,-768,89,40001,10,WarpSpot
158,207,-2036,368,-55,89,40001,10,WarpSpot
159,207,-1847,368,-164,89,40001,10,WarpSpot
160,208,-1744,315,-3502,0,40001,10,WarpSpot
183,305,-817,304,-1216,0,401261,0,코카트리스
184,400,3510,645,2864,-69.68,0,10,그리타
188,404,-750.5983,304.5279,-1727.4268,0,0,0,필드젠X
189,404,-433.93,304.53,-1933.04,0,0,0,필드젠X
190,404,-346.58298,304.5279,-2236.488,0,0,0,필드젠X
194,405,-1704.87,315.34,-3474.18,0,0,0,JOB_PELTASTA4_3
195,406,1051.11,459.46,594.89,0,0,0,파드너 4차 전직트랙용
196,407,2531.29,640.27,3537.32,0,0,0,소서러 4처 전직트랙용
408,408,-466,557,139,0,40030,0,비밀 상자
410,13,-2087.71,315.34,-2050.84,0,0,0,코카트리스
420,9,1399.71,459.53,746.81,0,0,0,할로우벤터
427,13,-653.4018,557.84424,-465.66766,0,0,0,코카트리스
428,13,743.5562,596.4629,-176.02809,0,0,0,코카트리스
429,9,1846.71,515.57,1320.37,0,0,0,할로우벤터
430,410,12.57,642.74,-162.17,0,0,0,할로우벤터
431,412,-2412.68,315.34,-1452.84,16,0,0,알림
433,414,-1974.6465,315.3375,-3561.1406,0,0,0,코카트리스
434,414,-1819.186,318.2112,-3472.5781,0,0,0,코카트리스
435,414,-1787.6814,315.3375,-3655.598,0,0,0,코카트리스
436,414,-1611.61,315.34,-3602.32,0,0,0,코카트리스
437,414,-1691.3506,315.3375,-3465.3062,0,0,0,코카트리스
438,414,-1542.39,315.34,-3431.3,0,0,0,코카트리스
439,414,-1762.3663,315.3375,-3241.28,0,0,0,코카트리스
440,414,-1753.5325,319.576,-2878.9075,0,0,0,코카트리스
441,414,-1704.27,315.34,-3044.78,0,0,0,코카트리스
442,414,-1881.0885,315.3375,-2745.5974,0,0,0,코카트리스
443,414,-1887.32,315.34,-2566.07,0,0,0,코카트리스
444,414,-2024.72,315.34,-2641.58,0,0,0,코카트리스
445,414,-2111.7117,315.3375,-3485.372,0,0,0,코카트리스
446,414,-1610.08,315.34,-3277.61,0,0,0,코카트리스
447,415,-2035.41,319.52,-3768.74,0,0,0,할로우벤터
448,415,-1998.69,315.34,-3945.44,0,0,0,할로우벤터
449,415,-1800.83,319.52,-3782.27,0,0,0,할로우벤터
450,415,-1776.21,319.52,-3926.15,0,0,0,할로우벤터
451,415,-1780.88,319.73,-4099.75,0,0,0,할로우벤터
452,415,-1625.94,315.34,-4070.26,0,0,0,할로우벤터
454,415,-1644.6,315.34,-3815.81,0,0,0,할로우벤터
455,415,-1950.11,315.34,-3538.35,0,0,0,할로우벤터
456,415,-1723.23,315.34,-3543.76,0,0,0,할로우벤터
457,415,-1647.97,315.34,-3682.13,0,0,0,할로우벤터
458,403,1803.6,515.57,1196.19,0,0,0,필드젠X
459,403,1707.6589,515.5719,1609.5887,0,0,0,필드젠X
460,403,3002.19,645.74,2945.29,0,0,0,필드젠X
462,403,3566.42,645.74,2757.88,0,0,0,필드젠X
465,416,-1371.96,315.34,-1724.25,0,0,0,나무뿌리 수정
466,416,-1726.74,315.34,-1856.72,0,0,0,나무뿌리 수정
467,416,-2305.73,315.34,-1681.23,0,0,0,나무뿌리 수정
468,416,-1998.62,315.34,-2228.26,0,0,0,나무뿌리 수정
469,416,-1920.39,319.6,-2588.78,0,0,0,나무뿌리 수정
