ClassID,GenType,PosX,PosY,PosZ,Direction,NPCID,AnchorRange,Name
1,1,-1258,1,1163,90,40001,10,테넷 화원
2,2,627,1,-565,90,40001,10,소성당 지상 1층
3,3,-489,-38,618,-90,40001,10,팔라딘 마스터 추종자(A)
4,4,140.07,-39.42,588.18,-90,40001,10,팔라딘 마스터 추종자(B)
6,6,-359.66,0.55,-94.15,-56,40001,10,팔라딘 마스터 추종자(D)
8,8,-600,-17,422,-45,40001,10,지하성당 중앙결계
9,9,-572,-17,418,0,40001,10,CHAPLE575_MQ_04
14,14,363,2,-782,0,40001,10,CHAPLE575_MQ_09
18,19,-1282.46,0.55,1035.63,0,0,0,
19,19,-635.26,0.55,976.94,0,0,0,
20,19,-1465.3,0.55,409.73,0,0,0,
21,19,-746.83,-39.42,392.02,0,0,0,
22,19,47.84,0.55,1007.29,0,0,0,
23,19,-90.03,-39.42,460.82,0,0,0,
24,19,381.75,-39.42,420.6,0,0,0,
25,19,1033.08,0.55,443.52,0,0,0,
26,19,499.31,0.55,-30.37,0,0,0,
27,19,-55.25,0.55,-152.01,0,0,0,
28,19,-828.28,0.55,-162.43,0,0,0,
29,19,-153.03,0.55,-708.81,0,0,0,
30,19,-815.45,0.55,-793.41,0,0,0,
31,19,470.68,0.55,-739.05,0,0,0,
32,19,43.48,0.55,-880.49,0,0,0,
33,19,787.04,0.55,-725.65,0,0,0,
34,19,599.09,-39.42,449.87,0,0,0,
35,19,-441.6,-39.42,443.08,0,0,0,
36,19,-1007.65,0.55,402.2,0,0,0,
54,23,-1293.18,0.55,1019.85,0,0,0,
57,24,-1429.68,0.55,1033.58,-14.04,0,0,
60,27,439.29,0.55,-108.8,-45,0,0,
61,23,-394.98,0.55,-132.74,0,0,0,
62,23,647.39,0.55,-650.46,0,0,0,
63,29,138.97,-39.42,565.13,0,0,0,
64,29,-551.91,-39.42,195.25,0,0,0,
65,29,-55.68,0.55,-448.51,0,0,0,
66,29,-538.42,0.55,-144.54,0,0,0,
67,29,-345.12,0.55,-146.17,0,0,0,
68,29,-381.22,0.55,-771.35,0,0,0,
69,29,-1419.69,0.55,623.52,0,0,0,
70,17,-47.44,0.55,-111.49,0,0,0,요노움
71,20,-105.33,0.55,-169.39,0,0,0,로델린
72,21,-181.06,0.55,885.01,0,0,0,로델린
73,21,-200.39,0.55,997.98,0,0,0,로델린
74,21,-135.1735,0.55322266,-71.168846,0,0,0,로델린
75,21,75.09,0.55,924.97,0,0,0,로델린
76,21,197.38,0.55,1020.78,0,0,0,로델린
77,21,13.49,0.55,1071.79,0,0,0,로델린
78,21,56.222893,0.55322266,-97.60869,0,0,0,로델린
79,21,203.23831,0.55322266,886.0056,0,0,0,로델린
