ClassID,GenType,PosX,PosY,PosZ,Direction,NPCID,AnchorRange,Name
33,53,2612,469,819,30,40001,10,WarpSpot
34,54,-1413,617,-2079,-152,40001,10,WarpSpot
93,57,227.32288,681.7787,618.179,0,11090,10,하이 부베 궁수
600,600,2292,472,107,-27,45120,10,ROOT
602,600,1089,471,275,-27,45120,10,ROOT
603,600,-725,682,516,-27,45120,10,ROOT
604,600,-652,617,-1930,-27,45120,10,ROOT
605,600,-960,786,1896,-27,45120,10,ROOT
607,602,1561,642,-923,0,20041,10,
609,604,-770,617,-1564,0,20123,10,렉시퍼
610,605,1641.2128,470.82022,757.5521,270,20123,10,모험가 바키스
611,606,2265,472,220,0,20123,10,모험가의 가방
612,607,163,681,769,0,20123,10,모닥불
613,608,168.59,681,792.08,270,20123,10,모험가 바키스 영혼
614,609,1549,471,539,0,20123,10,렉시퍼 인간(데이터 교체 필요)
615,610,-1184,681,320,0,20123,10,렉시퍼 인간(데이터 교체 필요)
616,611,-1746.2366,784.0163,700.19135,0,20123,10,렉시퍼 인간(데이터 교체 필요)
617,612,-792,680,-567,0,20123,10,렉시퍼 인간(데이터 교체 필요)
618,613,2332,468,666,0,20123,0,렉시퍼 인간(데이터 교체 필요)
619,614,-384.29108,680.63074,-413.11932,0,20123,0,렉시퍼 인간(데이터 교체 필요)
624,622,1080.5522,657.8342,-785.3503,-67,20123,0,렉시퍼 인간(데이터 교체 필요)
625,623,1764.4828,470.82022,464.2432,270,20123,0,렉시퍼 인간(데이터 교체 필요)
626,624,-66.241295,681.77875,574.99097,0,20123,0,렉시퍼 인간(데이터 교체 필요)
627,625,-666.39355,681.6915,389.6885,0,20123,0,렉시퍼 인간(데이터 교체 필요)
629,627,-368.21216,680.63055,-428.27316,0,20101,0,
633,628,1073.3066,657.8233,-819.9244,-63,47106,30,협곡지대 장치 5
634,629,1343,470,311,-63,47106,30,협곡지대 장치 5
636,631,-680,681,360,-63,47106,30,협곡지대 장치 5
637,632,-332,680,-398,-63,47106,30,협곡지대 장치 5
667,635,-110.80126,680.6244,-292.5369,0,0,0,호그마 전투병
669,637,-2114,782,1614,90,0,0,뮬러스 통로
672,634,-835.5469,681.6917,645.29535,0,0,0,호그마 전투병
673,634,-385.5133,617.1353,-1549.6647,0,0,0,호그마 전투병
674,640,-484.45703,617.1353,-2083.193,15,0,0,
676,600,1098.3511,657.8989,-691.6019,0,0,0,
677,600,2539.8015,468.41644,802.6813,0,0,0,
678,600,208.00127,681.77875,718.98773,0,0,0,
679,600,-402.60623,680.6304,-335.22116,0,0,0,
680,600,37.079285,680.6194,-303.66275,0,0,0,
681,600,-697.48376,616.9626,-892.997,0,0,0,
682,600,-767.6952,617.1353,-1614.4249,0,0,0,
683,600,596.10266,784.996,1987.5883,0,0,0,
684,641,-654.61523,668.27026,-719.64954,0,0,0,
685,641,485.93365,661.33527,479.06064,0,0,0,
686,641,591.4723,605.3045,443.4403,0,0,0,
687,641,700.6845,553.4724,390.6057,0,0,0,
688,641,804.54205,486.31522,349.85782,0,0,0,
689,641,359.7982,681.7787,504.97736,0,0,0,
690,641,-1571.997,784.01624,771.6488,0,0,0,
691,641,-1506.0085,733.5635,663.72864,0,0,0,
692,641,-1432.386,681.6915,552.9902,0,0,0,
694,642,2178.7722,473.18567,29.716274,0,0,0,호그마 전투병
695,642,1092.5144,470.82016,369.93494,0,0,0,호그마 전투병
697,642,2248.3198,473.18555,245.99948,0,0,0,호그마 전투병
698,642,2354.8064,473.1857,428.85965,0,0,0,호그마 전투병
699,642,2467.6157,473.18555,297.40793,0,0,0,호그마 전투병
700,642,2435.5544,473.1857,88.26015,0,0,0,호그마 전투병
701,642,2282.5461,483.1167,-220.58818,0,0,0,호그마 전투병
702,642,1761.014,470.82016,386.96375,0,0,0,호그마 전투병
703,642,2035.4368,472.67603,214.27518,0,0,0,호그마 전투병
704,642,1321.95,470.82025,425.34375,0,0,0,호그마 전투병
705,642,1540.9897,471.03177,529.1337,0,0,0,호그마 전투병
