ClassID,GenType,PosX,PosY,PosZ,Direction,NPCID,AnchorRange,Name
272,4,71,123,-2123,4.57,40001,10,WarpSpot
95,95,-663,238,-797,-90,11120,10,부베 약탈자
96,96,-353,120,-2081,-90,11120,10,부베 약탈자
97,97,809,239,-960,-90,11120,10,부베 약탈자
98,98,909,239,1010,-90,11120,10,부베 약탈자
99,99,-1180,238,977,-90,11120,10,부베 약탈자
100,514,803,238,-786,-90,11120,10,부베 약탈자
101,514,-2186,240,1225,-90,11120,10,부베 약탈자
102,514,-1117,239,2238,-90,11120,10,부베 약탈자
103,514,804,238,-1065,-90,11120,10,부베 약탈자
701,701,-665.667,238.8102,-1326.8141,-95,40080,10,경고문
702,702,1188,239,303,-90,40080,10,경고문
704,704,-897.22845,237.8263,202.15991,-90,40080,10,경고문
167,705,-2290,240,1381,0,40080,10,경고문
168,706,-2324.5452,241.11806,1368.7201,-30,40080,10,경고문
169,707,-2307,240,1389,30,40080,10,경고문
170,708,-1069.0548,239.89157,2324.0042,-90,40080,10,경고문
171,709,-1094.45,240.1709,2329.3406,-45,40080,10,경고문
172,710,-1090,240,2298,-30,40080,10,경고문
173,711,8,240,1440,-60,40080,10,경고문
174,712,14,239,1455,-40,40080,10,경고문
175,713,25,240,1441,70,40080,10,경고문
717,717,-1330,237,255,90,40080,10,경고문
718,718,-1336,237,274,90,40080,10,경고문
719,719,-1321,237,269,90,40080,10,경고문
721,721,-2283.21,240.42,1364.55,-90,40080,10,경고문
722,722,-1076.23,239.95,2296.26,-90,40080,10,경고문
723,723,20.36,240.76,1426.14,-90,40080,10,경고문
750,750,-985,199,-2369,-90,40080,10,경고문
802,754,-1180,238,977,-90,0,0,
803,755,-675.63,238.78,-1798.16,0,0,0,
804,756,1124.9183,238.68011,-549.06915,0,0,0,
807,759,-2725,240,1296,180,0,0,페디미안
809,761,-1211.7916,288.1821,1237.3667,0,0,0,
810,762,2130,238,-613,0,0,0,히든샵 생성 트리거
811,763,-1253.2235,238.14417,674.02423,0,0,0,
813,765,-1079.0354,200.5295,-2373.3762,180,0,0,
814,766,-752.2082,237.8263,218.06274,-90,0,0,
815,767,-737.90137,238.8102,-1405.3356,0,0,0,
816,768,719.21625,288.66312,-367.0856,-134,0,0,
817,769,718.77136,288.66296,-368.15594,-129,0,0,
818,770,492.57156,239.5443,-813.0951,0,0,0,
819,770,-780.2997,237.7975,-1019.6831,0,0,0,
820,770,-671.09296,238.54286,-589.07184,0,0,0,
821,770,-421.85147,237.89691,-793.77057,0,0,0,
822,770,-789.4464,237.8263,144.67319,0,0,0,
823,770,-1265.5979,237.8263,298.23416,0,0,0,
824,770,-1407.0946,238.40388,847.6007,0,0,0,
825,770,-1148.5317,288.14816,1309.0046,0,0,0,
826,770,-1136.5254,238.14502,933.18945,0,0,0,
827,770,-940.0036,249.1218,1360.7449,0,0,0,
828,770,-1101.4281,241.26117,2142.2915,0,0,0,
829,770,-106.06415,241.23029,1337.6129,0,0,0,
830,770,-18.605675,240.2991,1531.2932,0,0,0,
831,770,913.8447,288.6113,-475.04468,0,0,0,
832,770,987.353,238.61304,-982.3262,0,0,0,
833,770,1200.8505,238.60857,-390.10898,0,0,0,
834,770,1333.0928,238.61142,-712.371,0,0,0,
835,770,1944.5111,239.16188,-547.2374,0,0,0,
836,770,2058.548,238.9895,-405.1419,0,0,0,
837,770,2232.3975,238.9895,-521.9304,0,0,0,
838,770,1132.294,239.22144,379.22894,0,0,0,
839,770,909.70795,238.7198,999.4562,0,0,0,
840,770,1206.0961,238.71977,1253.7301,0,0,0,
841,770,1136.1752,238.7198,880.99097,0,0,0,
842,770,1135.3699,239.67654,2115.0745,0,0,0,
843,770,1017.9011,240.78821,2089.519,0,0,0,
844,770,1585.3423,239.219,420.97812,0,0,0,
845,771,-757.49365,237.7975,-990.56226,0,0,0,
846,771,-580.6348,238.16293,-506.78174,0,0,0,
847,771,-1289.8776,238.24474,949.8948,0,0,0,
848,771,-1143.4098,288.14142,1445.6191,0,0,0,
849,771,55.765697,238.98402,1611.047,0,0,0,
850,771,-344.413,238.5722,1118.9153,0,0,0,
851,771,-1094.4408,240.04213,2271.5935,0,0,0,
852,771,1237.7386,239.64072,1921.6249,0,0,0,
853,771,1304.6035,238.86157,1385.8605,0,0,0,
854,771,1148.1184,238.7198,846.5193,0,0,0,
855,771,1018.9855,238.7198,1162.0392,0,0,0,
856,771,788.9736,288.6113,-560.13776,0,0,0,
857,771,785.34216,238.64514,-937.52405,0,0,0,
858,771,1168.0038,238.6097,-428.5335,0,0,0,
859,771,1135.6616,238.6113,-756.8121,0,0,0,
860,771,1992.2373,238.9895,-279.8505,0,0,0,
861,771,2215.2395,238.9895,-342.0517,0,0,0,
862,771,1833.8232,239.1852,-621.2147,0,0,0,
863,771,1180.3434,239.21967,-7.2697983,0,0,0,
864,771,12.740934,241.1286,-796.9503,0,0,0,
865,771,-2193.0051,243.12526,1136.4519,0,0,0,
866,771,1343.1027,238.7198,1129.5361,0,0,0,
867,772,-981.56335,238.21661,1040.9324,0,0,0,
868,772,-1339.1394,288.14923,1451.2869,0,0,0,
869,772,-1624.1354,238.1385,1025.1886,0,0,0,
870,772,-1242.9059,238.1385,526.2934,0,0,0,
871,772,-1325.6705,237.8263,316.21274,0,0,0,
872,772,-1027.5164,237.8263,177.12007,0,0,0,
873,772,-541.6761,237.8263,-222.24135,0,0,0,
874,772,-766.07526,238.44078,-627.98444,0,0,0,
875,772,-610.5096,237.79979,-859.3058,0,0,0,
876,772,-362.62616,238.28517,-758.42865,0,0,0,
877,772,-834.5446,238.14282,1424.9874,0,0,0,
878,772,-630.1446,238.13814,1042.7513,0,0,0,
879,772,-943.144,237.9208,2237.5874,0,0,0,
880,772,-1158.8075,240.71985,2331.1514,0,0,0,
881,772,146.71872,241.00574,1442.8618,0,0,0,
882,772,-240.48427,238.5722,1176.0818,0,0,0,
883,772,-1099.93,238.13846,839.9297,0,0,0,
884,772,-1214.045,288.16556,1188.8977,0,0,0,
885,772,-835.2306,238.21007,1195.6986,0,0,0,
886,772,-1260.0199,238.17702,856.6307,0,0,0,
887,772,32.550755,239.75345,1479.7162,0,0,0,
888,772,-893.7981,237.7975,-838.3811,0,0,0,
889,772,-653.51715,237.8263,78.71954,0,0,0,
890,773,-1017.59,237.9,-1066.07,0,0,0,보물 상자 LV1
