ClassID,GenType,PosX,PosY,PosZ,Direction
1,1,434.8833,-109.0985,375.22287,0
2,2,684.4381,-109.0985,125.72997,0
3,3,-938.50024,-0.2411,1209.388,0
4,3,-493.03116,-0.2411,1000.2489,0
5,3,-56.990868,-0.2411,1443.9934,0
6,3,179.06137,-0.2411,1491.4954,0
7,3,771.85547,108.8876,1493.0557,0
8,3,1011.8194,108.8876,1357.9069,0
9,3,293.32507,-109.0985,487.70172,0
10,3,615.3643,-109.0985,164.46796,0
11,3,852.5485,-109.0985,-73.59613,0
12,3,978.6237,-131.90962,440.62125,0
13,3,1370.8639,-141.636,648.3166,0
14,3,1431.654,-141.15465,215.75926,0
15,3,1390.5597,-138.9235,-576.3627,0
16,3,1671.1818,-138.9235,-587.1395,0
17,3,1506.6372,-138.72385,-831.0425,0
18,3,424.11136,20.5875,-686.20715,0
19,3,-130.07315,20.5875,-1011.7938,0
20,3,-370.8815,20.5875,-885.1426,0
21,3,-920.9866,-109.0985,-248.4489,0
22,3,-514.10736,-109.0985,-61.710472,0
23,3,-564.75635,-109.0985,-291.65744,0
24,3,-962.8291,-109.0985,-430.08984,0
