ClassID,GenType,PosX,PosY,PosZ,Direction,NPCID,AnchorRange,Name
36,59,1019,148,-1097,-45,40001,10,WarpSpot
37,60,-1773,215,-116,173,40001,10,WarpSpot
335,71,386.1,325.14,504.8,-90,400621,10,사우르맨 전사
600,600,1329,148,-429,-27,11120,10,부베 약탈자
601,600,602,326,354,-27,11120,10,부베 약탈자
602,600,-622,215,-314,-27,11120,10,부베 약탈자
610,608,1406,284,662,-90,20041,10,
611,609,1240,148,-221,0,20041,10,
612,610,359,402,1078,0,20041,10,
613,611,-220.82408,348.6877,716.849,0,20041,10,
614,612,34.867664,215.7491,-311.33835,0,20041,10,
619,616,304,325,433,0,47309,0,호그마 파수꾼
622,619,950.13,148.17,-782.25,-45,20119,0,연락관(데이터 교체 필요)
623,620,1140,148,-476,0,147423,0,사학자 1(데이터 교체 필요)
624,621,1551,284,410,0,20124,0,여 사학자(데이터 교체 필요)
626,624,741,326,623,-90,20020,0,쓰러진 병사
629,627,-1351,193,-873,0,47102,30,협곡지대 장치 1
631,629,542,402,1065,0,47102,30,협곡지대 장치 1
632,630,-205,348,484,0,47102,30,협곡지대 장치 1
634,631,-310,215,-250,1,47102,30,협곡지대 장치 1
635,632,-1397,215,-493,0,20124,0,여 사학자(데이터 교체 필요)
639,638,-164,348,488,0,20011,0,보급병
640,639,-1313,179,-838,0,20015,0,감시병
642,640,1018,304,389,0,20101,0,
643,640,1000,318,394,0,20101,0,
644,641,752.5544,326.16537,475.00162,-73,20121,0,사학자 1(데이터 교체 필요)
645,642,-288,215,-219,0,20026,0,
647,643,539,401,992,0,20026,0,
648,644,145,325,385,0,20124,0,여 사학자(데이터 교체 필요)
652,646,961.09125,148.1685,-951.23694,0,0,0,
653,647,1137.24,148.17,-502.44,0,0,0,
654,648,1407.99,284.07,652.19,0,0,0,
655,648,1593.11,284.07,446.59,0,0,0,
656,649,-209,347,893,90,0,0,에산치우 마을
657,650,825.83,148.17,-989.87,0,0,0,
659,600,-501.57,215.75,7.04,0,0,0,
660,600,-118.13,348.69,639,0,0,0,
661,600,460.26,402.11,975.82,0,0,0,
662,600,396.29,325.14,310.8,0,0,0,
663,600,1277.84,284.07,534.1,0,0,0,
664,600,1164.01,148.17,-117.04,0,0,0,
665,600,950.75,148.17,-756.94,0,0,0,
666,600,774.88,148.17,-952.11,0,0,0,
667,600,-1195.3,172.05,-905.35,0,0,0,
668,600,-1336.83,215.75,65.31,0,0,0,
669,651,-368.19,215.75,-217.26,-38,0,0,
670,652,-304.69,215.75,-205.57,-137,0,0,
671,653,-397.53,215.75,-185.71,-40,0,0,
672,654,-359.11,215.75,-187.03,-92,0,0,
673,655,-326.79,215.75,-280.26,36,0,0,
674,656,774.587,326.2405,582.9858,0,0,0,
675,657,359.9,402.11,1077.96,1,0,0,
676,613,-1491.9761,215.7491,-416.76562,0,0,0,
677,658,1337.2333,284.0709,322.29224,0,0,0,호그마 주술사
678,658,-121.14088,348.6877,457.78503,0,0,0,호그마 주술사
679,658,504.19022,325.5842,316.59692,0,0,0,호그마 주술사
680,658,455.27246,325.8519,535.0186,0,0,0,호그마 주술사
681,658,564.8063,402.1111,1118.2946,0,0,0,호그마 주술사
682,658,1371.2635,284.0709,470.9262,0,0,0,호그마 주술사
683,659,-139.21625,348.6877,413.23526,0,0,0,호그마 파수꾼
684,659,-283.17313,348.6877,435.34717,0,0,0,호그마 파수꾼
685,659,-206.77402,348.6877,596.2143,0,0,0,호그마 파수꾼
686,659,471.5789,402.1111,1097.657,0,0,0,호그마 파수꾼
687,659,548.57367,402.1111,970.8169,0,0,0,호그마 파수꾼
688,659,654.37054,402.1111,1129.749,0,0,0,호그마 파수꾼
689,659,554.26794,325.8565,505.32825,0,0,0,호그마 파수꾼
690,659,558.0981,325.57007,272.6226,0,0,0,호그마 파수꾼
691,659,1336.0193,284.0709,396.2895,0,0,0,호그마 파수꾼
692,659,1298.2888,284.0709,318.4502,0,0,0,호그마 파수꾼
693,659,1196.2377,148.1685,-382.3637,0,0,0,호그마 파수꾼
694,659,1337.3138,148.1685,-241.31873,0,0,0,호그마 파수꾼
695,659,414.93057,325.6499,429.54648,0,0,0,호그마 파수꾼
696,607,954.41473,326.2417,410.92117,0,0,0,
697,660,-239,348,727,0,0,0,
698,661,34.87,215.7491,-311.34,-175,0,0,
699,662,-1510.02,215.7491,-414.29,0,0,0,
700,664,374.43402,325.38898,380.46857,0,0,0,데드본스캡 궁수
701,664,503.82892,325.91513,548.7589,0,0,0,데드본스캡 궁수
702,664,655.13727,325.88834,390.45117,0,0,0,데드본스캡 궁수
703,664,-144.18596,348.6877,432.7845,0,0,0,데드본스캡 궁수
704,664,-149.88814,348.6877,637.5887,0,0,0,데드본스캡 궁수
705,664,462.42242,402.1111,998.3613,0,0,0,데드본스캡 궁수
706,664,664.928,402.1111,1061.4113,0,0,0,데드본스캡 궁수
707,664,-175.04079,215.7491,-54.433807,0,0,0,데드본스캡 궁수
708,664,-261.9177,215.7491,-421.32758,0,0,0,데드본스캡 궁수
709,664,-586.1222,215.7491,-404.72864,0,0,0,데드본스캡 궁수
710,664,-563.0482,215.7491,-132.2731,0,0,0,데드본스캡 궁수
711,665,131.36786,325.1429,383.27896,0,0,0,
712,666,1016.2551,148.20308,-1099.5734,0,0,0,
713,667,-1770.3192,215.74905,-117.60718,0,0,0,
714,668,-433.94,348.79,306.96,0,0,0,보물 상자 LV1
