ClassID,GenType,PosX,PosY,PosZ,Direction,NPCID,AnchorRange,Name
10,10,-337,1187,299,135,0,10,WarpSpot
30,48,-717,1121,-1692,-175,40001,10,WarpSpot
31,49,-1892,1298,-545,169,40001,10,WarpSpot
600,600,-715.7043,1184.534,-768.0276,-27,11120,10,부베 약탈자
601,600,-289,1185,101,-27,11120,10,부베 약탈자
602,600,1201,1159,708,-27,11120,10,부베 약탈자
605,602,-445,1297,70,0,20041,10,
606,603,651,1241,466,0,20025,10,투명NPC
608,606,1422,1159,772,0,20025,10,투명NPC
1000,1000,-544,1121,-1500,-45,20123,10,렉시퍼 인간(데이터 교체 필요)
1001,1001,556,1241,553,0,20123,10,렉시퍼 인간(데이터 교체 필요)
1003,1003,1616,1161,1791,0,20123,10,렉시퍼 인간(데이터 교체 필요)
1004,1004,1263.86,1271.993,1974.244,0,20123,10,렉시퍼 인간(데이터 교체 필요)
1005,1005,-475,1183,-506,0,20123,10,렉시퍼 인간(데이터 교체 필요)
1006,1006,-1318,1298,-480,0,20123,10,렉시퍼 인간(데이터 교체 필요)
1008,1011,-216,1187,-69,0,47106,30,협곡지대 장치 5
1009,1011,-638,1184,-617,0,47106,30,협곡지대 장치 5
1010,1011,-42,1121,-1502,0,47106,30,협곡지대 장치 5
1011,1011,733,1159,-446,0,47106,30,협곡지대 장치 5
1012,1011,777,1241,724,0,47106,30,협곡지대 장치 5
1013,1011,1156,1159,1125,0,47106,30,협곡지대 장치 5
1017,1013,-616,1297,14,0,47106,30,협곡지대 장치 5
1018,1014,371,1349,646,0,47106,30,협곡지대 장치 5
1021,1012,1650,1161,1715,0,47106,30,협곡지대 장치 5
1022,1015,251,1158,-346,0,20150,0,베테랑 광부2
1023,1016,501,1157,-177,0,20011,0,보급병
1028,1023,16,1158,-571,0,20124,0,여 사학자(데이터 교체 필요)
1052,56,-1390.595,1298.316,-639.562,0,41434,40,호그마 궁수
1055,56,-730.2368,1297.667,155.7172,0,41434,40,호그마 궁수
1095,1024,887.0691,1221.473,566.1692,0,41434,0,호그마 궁수
1097,1026,966,1201,608,0,47309,0,호그마 파수꾼
1098,1027,414.9995,1349.07,734.5945,0,0,0,
1100,600,-834.311,1297.667,170.9294,0,0,0,
1101,600,-71.71851,1121.151,-1273.26,0,0,0,
1102,600,-218.5902,1121.151,-1535.49,0,0,0,
1103,600,-1289.47,1298.247,-390.1099,0,0,0,
1104,600,-1857.804,1298.247,-593.3281,0,0,0,
1105,600,377.6326,1349.07,805.9212,0,0,0,
1106,600,1192.514,1159.229,1050.771,0,0,0,
1107,600,1251.39,1271.932,2108.475,0,0,0,
1108,600,1638.431,1161.33,1597.004,0,0,0,
1109,600,177.4644,1158.623,-337.2842,0,0,0,
1110,600,849.9878,1159.5,-481.844,0,0,0,
1116,1030,1191.129,1007.385,2320.436,162,0,0,
1117,1031,696.1941,1241.807,518.7828,0,0,0,
1118,1031,612.5715,1241.806,405.2242,0,0,0,
1119,1031,1256.381,1159.229,769.5988,0,0,0,
1120,1031,1382.891,1158.93,1018.391,0,0,0,
1121,1032,1647.958,1160.872,2088.266,0,0,0,
1122,1027,276.7369,1349.07,567.8372,0,0,0,
1123,1027,704.8718,1241.807,621.6514,0,0,0,
1124,1027,588.3618,1241.806,384.9227,0,0,0,
1125,1027,821.8145,1236.739,527.231,0,0,0,
1126,1031,1178.975,1159.229,1029.169,0,0,0,
1127,1031,1612.856,1161.33,1629.419,0,0,0,
1128,1031,1336.469,1271.993,1733.068,0,0,0,
1129,1031,1142.397,1271.993,1777.344,0,0,0,
1130,1033,-537.4849,1121.151,-1497.944,0,0,0,
1131,1033,-1758.01,1298.247,-518.6101,0,0,0,
1132,1034,512.0376,1157.761,-182.6945,0,0,0,
1133,1035,256.6459,1158.627,-341.0005,0,0,0,
1134,1036,9.427124,1158.632,-587.5671,0,0,0,
1135,1037,-715.0161,1121.151,-1697.672,0,0,0,
1136,1038,-1891.839,1298.247,-552.3225,0,0,0,
1137,1038,-1907.521,1298.247,-523.2842,0,0,0,
1138,1039,1207.559,1011.138,2319.337,0,0,0,
1142,1028,573.0684,1241.806,357.1957,0,0,0,
1143,1028,655.4182,1241.806,565.7961,0,0,0,
1144,1028,294.4811,1349.07,612.2025,0,0,0,
1145,1028,512.4629,1349.07,743.2455,0,0,0,
1146,1028,456.2104,1299.376,454.5238,0,0,0,
1147,1028,1187.968,1159.229,858.5265,0,0,0,
1148,1028,1322.219,1159.229,760.2686,0,0,0,
1149,1028,1401.184,1158.989,1033.091,0,0,0,
1150,1028,1225.807,1158.357,1106.146,0,0,0,
1151,1028,1339.314,1159.229,917.2767,0,0,0,
1152,56,-1626.332,1298.247,-674.4744,0,0,0,
1153,56,-1504.984,1298.303,-353.6636,0,0,0,
1154,56,-1770.858,1298.247,-486.2764,0,0,0,
1155,56,-1520.459,1298.247,-496.688,0,0,0,
1156,56,-699.6361,1184.534,-742.675,0,0,0,
1157,56,-375.9528,1193.995,-162.803,0,0,0,
1158,56,-620.9833,1297.667,-23.88696,0,0,0,
1159,56,-775.1517,1297.667,156.605,0,0,0,
1160,56,-536.6,1297.667,121.7163,0,0,0,
1161,56,-297.4551,1187.004,34.19238,0,0,0,
1162,56,-171.9237,1121.151,-1650.813,0,0,0,
1163,56,-53.34143,1121.151,-1464.623,0,0,0,
1164,56,-161.0173,1121.151,-1320.369,0,0,0,
1165,56,-166.5841,1121.151,-1114.365,0,0,0,
1166,56,-97.04053,1121.151,-1253.949,0,0,0,
1167,1031,267.8534,1349.07,602.7498,0,0,0,
1168,1031,427.73,1349.07,712.3599,0,0,0,
1169,1031,1420.956,1160.303,1375.685,0,0,0,
1170,1031,1479.266,1159.229,843.7112,0,0,0,
1171,1040,630.55,1156.98,-159.62,180,0,0,보물 상자 LV1
