ClassID,GenType,PosX,PosY,PosZ,Direction
1,1,-744.733,1216.3755,1666.9198,66
2,2,1206.2213,1277.4033,-2884.0498,-108
3,3,-919.59546,1216.3755,1251.7377,0
4,3,-1957.775,1091.6978,1079.6902,0
5,3,-995.74915,1216.3755,669.2161,0
6,3,-1147.3434,1216.3755,131.52272,0
7,3,-604.1668,1216.3755,147.52734,0
8,3,357.44452,1216.3755,611.1228,0
9,3,1034.1262,1216.3755,906.8114,0
10,3,63.817017,1216.3755,-968.9623,0
11,3,-374.56134,1216.3755,-1785.4072,0
12,3,-748.04095,1216.3755,-1923.1565,0
13,3,1060.2928,1216.3755,-129.41089,0
14,3,1585.2703,1216.3755,-376.45724,0
15,3,1337.0122,1216.3755,-1496.536,0
16,3,1070.6616,1277.4033,-2361.5889,0
17,3,1430.0377,1216.3755,871.9104,0
18,3,242.88583,1216.3755,-425.69913,0
19,3,-45.14128,1216.3755,-1256.6731,0
20,3,1711.027,1216.3755,-1038.1085,0
21,4,107.13,1216.3755,204.33,-51
22,5,214.41551,1216.3755,-118.24619,1
23,6,-2064.477,1031.4458,495.63678,-107
24,7,384.7209,1216.3755,127.60384,-70
25,8,210.4504,1216.3755,-138.09683,-10
26,9,-2039.5603,1031.4458,496.8681,-85
27,10,1609.6105,1216.3755,-336.1584,-164
28,11,1588.6693,1216.3755,-574.1964,26
29,12,1727.0967,1216.3755,-519.31866,-70
31,14,110.16759,1216.3755,189.0915,0
32,15,105.33884,1216.3755,168.54002,102
33,16,1290.7108,1216.3755,1026.1157,0
34,16,1214.8043,1216.3755,770.878,0
35,16,1500.7382,1216.3755,789.442,0
41,20,163.87007,1216.3755,-616.18036,0
44,21,1287.469,1216.3755,-1366.9856,0
45,21,1161.0731,1216.3755,-1577.7081,0
48,23,166.96872,1216.3755,-599.1819,0
49,23,129.64432,1216.3755,-705.8048,0
50,23,-724.54834,1216.3755,-1701.9965,0
51,23,-835.1919,1216.3755,-2022.6227,0
52,23,-347.11682,1216.3755,-1998.7931,0
53,23,448.11975,1216.3755,664.27466,0
54,23,530.45026,1216.3755,748.9475,0
55,23,1574.5391,1216.3755,-480.4598,0
56,23,1685.0555,1216.3755,-333.56384,0
57,23,1791.576,1216.3755,-513.5667,0
58,23,-899.0199,1216.3755,-1802.041,0
59,24,-1074.1451,1216.3755,1238.7839,0
60,24,-946.362,1216.3755,482.48105,0
61,24,-1389.6931,1216.3755,172.4812,0
62,24,-688.73254,1216.3755,-86.977005,0
63,24,1411.9457,1216.3755,781.29126,0
64,24,-231.60297,1216.3755,-994.2358,0
65,24,1485.655,1216.3755,10.037987,0
66,24,1252.4456,1216.3755,-1687.1058,0
67,24,1180.7106,1277.4033,-2224.2742,0
68,24,-2302.4475,1031.4458,502.48145,0
69,24,878.19934,1277.4033,-2442.7263,0
70,25,-2243.7615,1091.6978,947.4282,0
71,25,-1990.7672,1091.6978,1290.8734,0
72,25,-1929.5956,1091.6978,841.09973,0
73,25,-1794.8385,1091.6978,1028.5273,0
74,25,-1388.548,1216.3755,1309.956,0
75,25,-1097.6113,1216.3755,1376.504,0
76,25,-1242.9958,1216.3755,1102.1788,0
77,25,-927.2675,1216.3755,1216.9471,0
78,25,-1107.1687,1216.3755,705.44086,0
79,25,-1304.9014,1216.3755,506.8195,0
80,25,-1193.3752,1216.3755,-0.21602249,0
81,25,-810.01416,1216.3755,589.0501,0
82,25,-853.6684,1216.3755,60.625443,0
83,25,-661.1211,1216.3755,312.71597,0
84,26,-1204.1279,1216.3755,683.9863,0
85,26,-1254.6024,1216.3755,643.0412,0
86,26,-1143.4834,1216.3755,-91.60242,0
87,26,-1123.8959,1216.3755,-153.9675,0
88,26,228.57079,1216.3755,896.1381,0
89,26,292.30905,1216.3755,970.64716,0
90,16,353.60477,1216.3755,635.54016,0
91,16,373.59833,1216.3755,875.41113,0
92,16,-785.3863,1216.3755,-1932.337,0
93,16,-232.08443,1216.3755,-2012.5137,0
94,16,-477.58435,1216.3755,-1832.9594,0
95,16,-153.57968,1216.3755,-1038.0538,0
96,16,139.88664,1216.3755,-1104.653,0
97,28,1564.995,1216.3755,718.69836,0
98,28,1470.881,1216.3755,637.81946,0
99,28,1581.1893,1216.3755,786.6644,0
100,28,1576.3357,1216.3755,791.01196,0
101,28,1197.8044,1216.3755,1173.2517,0
102,28,1246.9617,1216.3755,1167.4867,0
103,28,1305.0718,1216.3755,1184.6686,0
104,28,524.14435,1216.3755,669.1138,0
105,28,549.83997,1216.3755,724.966,0
106,28,471.29724,1216.3755,1012.3511,0
107,28,214.09956,1216.3755,874.47516,0
108,28,1531.8297,1216.3755,-288.40405,0
109,28,1406.1854,1216.3755,-381.48718,0
110,28,1184.0426,1216.3755,170.44014,0
111,28,1111.6931,1216.3755,89.69676,0
112,28,813.19775,1216.3755,-98.25378,0
113,28,1490.1012,1216.3755,-185.4792,0
114,28,1473.5619,1216.3755,-368.94952,0
115,28,140.66599,1216.3755,-507.5156,0
116,28,1.8576078,1216.3755,-789.75214,0
117,28,70.50017,1216.3755,-655.0528,0
118,28,275.08008,1216.3755,-570.2037,0
119,28,247.37714,1216.3755,-678.575,0
120,28,275.98593,1216.3755,-530.21936,0
