ClassID,GenType,PosX,PosY,PosZ,Direction,Name
1,1,30.635063,471.1092,982.65393,0,푸른 누오
2,1,159.28838,471.83508,-1046.945,0,푸른 누오
3,1,-181.73933,491.07465,-246.10263,0,푸른 누오
4,1,-123.33641,471.48523,59.530266,0,푸른 누오
5,1,-431.70853,471.83508,-1065.6669,0,푸른 누오
6,1,-215.94408,491.07465,-166.69438,0,푸른 누오
7,1,-207.59369,491.07465,164.12492,0,푸른 누오
8,1,73.09249,471.48523,-639.99396,0,푸른 누오
9,1,-92.03273,491.07465,-230.55862,0,푸른 누오
10,1,-567.33685,471.83508,-1067.2422,0,푸른 누오
11,1,-944.75885,471.83508,-1040.6733,0,푸른 누오
13,1,437.3772,471.83508,-1026.3193,0,푸른 누오
14,1,841.5481,471.83508,-1054.9259,0,푸른 누오
15,1,1063.0182,471.83508,-885.5761,0,푸른 누오
16,1,805.8358,471.83508,-931.40344,0,푸른 누오
18,1,975.9825,476.59662,-1450.3398,0,푸른 누오
20,1,1021.5406,408.3512,-1996.6372,0,푸른 누오
21,1,1434.602,412.7918,-1936.1782,0,푸른 누오
23,1,1791.2692,413.3608,-2071.8699,0,푸른 누오
24,1,1863.6665,413.3608,-1715.2095,0,푸른 누오
27,1,2063.0327,268.07858,-1893.213,0,푸른 누오
28,1,2325.0957,268.07855,-1801.748,0,푸른 누오
29,1,2252.348,268.07855,-1688.3646,0,푸른 누오
31,1,2096.1497,340.45944,-2104.164,0,푸른 누오
34,1,2456.2244,340.45944,-1730.6714,0,푸른 누오
35,1,2068.1797,338.9514,-1680.4355,0,푸른 누오
36,1,-671.2884,471.83508,-1245.2837,0,푸른 누오
37,1,-762.23816,471.83508,-944.4588,0,푸른 누오
38,1,-801.92365,467.76367,-1541.8522,0,푸른 누오
39,1,-966.87177,404.01215,-1949.4353,0,푸른 누오
43,1,-1532.9701,404.01215,-2006.4147,0,푸른 누오
44,1,-1694.746,404.01215,-2091.608,0,푸른 누오
45,1,-1737.8239,404.01215,-2282.578,0,푸른 누오
46,1,-1993.5835,404.01215,-2251.4868,0,푸른 누오
47,1,-2103.8945,390.84308,-1931.3219,0,푸른 누오
49,1,-1888.6968,329.61493,-1960.3218,0,푸른 누오
50,1,-2133.1853,473.28482,-1694.8121,0,푸른 누오
51,1,-1853.0706,473.28482,-1633.2207,0,푸른 누오
52,1,-1696.7527,473.28482,-1541.481,0,푸른 누오
56,1,25.25652,471.48523,-755.45325,0,푸른 누오
57,1,63.7477,468.7891,607.0643,0,푸른 누오
58,1,588.61414,473.0532,-24.017452,0,푸른 누오
59,1,810.03406,473.0532,-20.255314,0,푸른 누오
60,1,706.0661,473.0532,-24.787724,0,푸른 누오
61,1,915.1969,473.0532,-20.546467,0,푸른 누오
62,1,-1698.7749,546.77515,2339.3335,0,푸른 누오
63,1,-365.08282,471.1092,992.8901,0,푸른 누오
64,1,-1869.5107,546.77515,2350.751,0,푸른 누오
65,1,-1913.5497,546.77515,2244.559,0,푸른 누오
66,1,-1467.1035,475.60663,2048.1162,0,푸른 누오
67,1,-1437.2836,475.60663,1863.4172,0,푸른 누오
68,1,-935.1476,477.2066,1962.6694,0,푸른 누오
69,1,-747.48425,477.2066,1875.5658,0,푸른 누오
70,1,-723.074,477.2066,1525.6538,0,푸른 누오
71,1,-716.2954,478.18417,1244.1881,0,푸른 누오
72,1,-132.18674,475.98096,-87.31787,0,푸른 누오
73,1,125.62849,471.1092,1062.3926,0,푸른 누오
74,1,79.03424,468.7891,754.47424,0,푸른 누오
75,1,457.42108,471.1092,1044.5096,0,푸른 누오
76,1,736.6988,471.1092,1086.4049,0,푸른 누오
77,1,880.15576,471.1092,1470.6039,0,푸른 누오
78,1,885.1957,471.1092,1534.4404,0,푸른 누오
79,1,1672.9143,481.6181,2257.3206,0,푸른 누오
80,1,1759.8103,481.6181,2175.5037,0,푸른 누오
81,1,1449.5831,481.6181,2153.218,0,푸른 누오
82,1,1701.264,481.6181,2119.7344,0,푸른 누오
83,1,1693.4132,481.6181,2407.8535,0,푸른 누오
84,1,1842.008,481.6181,2513.1028,0,푸른 누오
85,1,2067.0254,394.7698,2478.8577,0,푸른 누오
86,1,1998.1714,336.9768,2315.0647,0,푸른 누오
87,1,2188.9736,408.7705,2093.6995,0,푸른 누오
88,1,2390.771,408.7705,2185.1123,0,푸른 누오
89,1,2378.912,408.7705,2458.8147,0,푸른 누오
90,2,-1850.199,404.01215,-2188.6763,0,붉은 소켓 궁수
91,2,-1952.5569,473.28482,-1671.2837,0,붉은 소켓 궁수
92,2,-1679.4878,473.28482,-1618.4685,0,붉은 소켓 궁수
93,2,-1852.5376,329.61493,-1891.459,0,붉은 소켓 궁수
94,2,-1300.3477,404.01215,-1951.8765,0,붉은 소켓 궁수
95,2,-923.54565,404.01215,-1904.5063,0,붉은 소켓 궁수
96,2,-876.0574,433.32758,-1564.569,0,붉은 소켓 궁수
97,2,-849.7549,471.83508,-1197.9236,0,붉은 소켓 궁수
98,2,-1028.5535,471.83508,-1081.9227,0,붉은 소켓 궁수
99,2,-274.80533,491.07465,-282.02988,0,붉은 소켓 궁수
100,2,-1024.763,471.83508,-967.12506,0,붉은 소켓 궁수
101,2,858.1982,471.83508,-1090.5613,0,붉은 소켓 궁수
102,2,944.54785,471.83508,-897.81335,0,붉은 소켓 궁수
103,2,1074.4653,471.83508,-1186.5238,0,붉은 소켓 궁수
104,2,927.91565,476.59662,-1388.7244,0,붉은 소켓 궁수
105,2,1035.7395,443.15363,-1596.7887,0,붉은 소켓 궁수
106,2,1110.1122,412.78287,-1936.2168,0,붉은 소켓 궁수
107,2,1476.7543,412.78287,-1983.2322,0,붉은 소켓 궁수
108,2,1903.8167,413.3608,-2054.5286,0,붉은 소켓 궁수
109,2,1917.6731,413.3608,-1812.6395,0,붉은 소켓 궁수
110,2,2201.49,283.18362,-1679.3583,0,붉은 소켓 궁수
111,2,-157.62979,491.07465,153.76314,0,붉은 소켓 궁수
112,2,-202.82886,491.07465,224.36697,0,붉은 소켓 궁수
113,2,-189.84111,491.07465,89.609856,0,붉은 소켓 궁수
114,2,-231.32263,491.07465,-159.98781,0,붉은 소켓 궁수
115,2,1824.2704,413.3608,-2043.3293,0,붉은 소켓 궁수
116,2,1787.2358,413.3608,-1842.3744,0,붉은 소켓 궁수
117,2,754.8822,471.83508,-1055.8582,0,붉은 소켓 궁수
118,2,-1662.3495,404.01215,-1994.5907,0,붉은 소켓 궁수
119,2,-1672.7184,404.01215,-2254.36,0,붉은 소켓 궁수
120,2,-1957.3658,404.01215,-2301.9795,0,붉은 소켓 궁수
121,2,-2134.7627,408.99686,-1853.1172,0,붉은 소켓 궁수
122,2,-1990.0005,329.61493,-2012.5483,0,붉은 소켓 궁수
123,3,-276.02563,471.48523,-14.228014,0,푸른 테라임프 메이지
124,3,-1228.495,477.2066,1957.7968,0,푸른 테라임프 메이지
125,3,-264.59897,491.07465,261.71637,0,푸른 테라임프 메이지
126,3,-1494.825,475.60663,1782.4132,0,푸른 테라임프 메이지
127,3,-1326.2505,477.2066,1946.2754,0,푸른 테라임프 메이지
128,3,-1502.3473,546.77515,2346.173,0,푸른 테라임프 메이지
129,3,-89.62491,491.07465,-305.88052,0,푸른 테라임프 메이지
130,3,-1512.9178,475.60663,1952.3596,0,푸른 테라임프 메이지
131,3,-1564.0646,546.77515,2254.3533,0,푸른 테라임프 메이지
132,3,-1770.299,546.77515,2235.9001,0,푸른 테라임프 메이지
133,3,-1126.1399,477.2066,1957.2295,0,푸른 테라임프 메이지
134,3,-862.163,477.2066,1937.1462,0,푸른 테라임프 메이지
135,3,-719.0001,477.2066,1975.9346,0,푸른 테라임프 메이지
136,3,-695.25574,477.2066,1584.3794,0,푸른 테라임프 메이지
137,3,-682.94147,477.2066,1339.0962,0,푸른 테라임프 메이지
138,3,-677.895,477.2066,1133.5626,0,푸른 테라임프 메이지
139,3,-217.79231,491.07465,-272.3589,0,푸른 테라임프 메이지
140,3,899.12256,471.1092,1185.7803,0,푸른 테라임프 메이지
141,3,932.8799,471.1092,1407.9567,0,푸른 테라임프 메이지
142,3,1672.4489,481.6181,2182.215,0,푸른 테라임프 메이지
143,3,952.3232,471.1092,1518.8237,0,푸른 테라임프 메이지
144,3,871.7771,471.1092,1596.1523,0,푸른 테라임프 메이지
145,3,1477.6422,481.6181,2111.0962,0,푸른 테라임프 메이지
146,3,1818.5692,481.6181,2129.5369,0,푸른 테라임프 메이지
147,3,1664.5306,481.6181,2044.5942,0,푸른 테라임프 메이지
148,3,1389.1139,481.6181,2046.958,0,푸른 테라임프 메이지
149,3,1421.3368,481.6181,2225.5315,0,푸른 테라임프 메이지
150,3,1758.8193,481.6181,2036.6416,0,푸른 테라임프 메이지
151,3,1713.2092,481.6181,2348.9944,0,푸른 테라임프 메이지
152,3,1799.1956,481.6181,2228.589,0,푸른 테라임프 메이지
153,3,1819.0095,481.6181,2397.41,0,푸른 테라임프 메이지
154,3,2025.8344,398.92017,2527.5073,0,푸른 테라임프 메이지
155,3,2166.633,336.9768,2484.7441,0,푸른 테라임프 메이지
156,3,2005.9204,336.9768,2323.9634,0,푸른 테라임프 메이지
157,3,2087.2131,408.7705,2039.3684,0,푸른 테라임프 메이지
158,3,2321.3652,408.7705,2058.7744,0,푸른 테라임프 메이지
159,3,2363.966,408.7705,2280.0908,0,푸른 테라임프 메이지
160,3,2344.2861,408.7705,2469.745,0,푸른 테라임프 메이지
161,1,-117.57565,491.07465,168.75847,0,푸른 누오
162,1,-204.31348,471.48523,7.569913,0,푸른 누오
163,1,-118.172,471.83508,-1040.0934,0,푸른 누오
164,4,1582.9941,478.51706,-13.460361,0,칼레이마스 접견소
165,5,802.40247,481.2181,2072.968,-179,독방구역
166,6,2102.6853,336.9768,2322.9392,0,나무뿌리 수정
167,6,2268.453,408.7705,2029.1888,0,나무뿌리 수정
168,6,1707.7467,481.6181,2080.9258,0,나무뿌리 수정
169,6,1349.191,481.6181,2129.703,0,나무뿌리 수정
170,6,845.89526,471.1092,1422.968,0,나무뿌리 수정
171,6,748.20746,471.1092,1007.7925,0,나무뿌리 수정
172,6,50.53399,471.1092,1014.8885,0,나무뿌리 수정
173,6,210.82608,480.7883,124.18916,0,나무뿌리 수정
174,6,-66.072945,471.48523,92.41937,0,나무뿌리 수정
175,6,-105.23352,491.07465,-212.69084,0,나무뿌리 수정
176,6,1393.502,473.0532,-148.05814,0,나무뿌리 수정
177,6,69.30063,471.48523,-743.67444,0,나무뿌리 수정
178,6,1004.7333,471.83508,-1006.9559,0,나무뿌리 수정
179,6,986.6625,471.83508,-1219.9199,0,나무뿌리 수정
180,6,1720.43,413.3608,-1973.6962,0,나무뿌리 수정
181,6,2287.3586,268.07855,-1682.2347,0,나무뿌리 수정
182,6,2227.7444,340.45944,-2139.7058,0,나무뿌리 수정
183,6,-763.1824,471.83508,-1163.25,0,나무뿌리 수정
184,6,-921.6552,471.83508,-920.4278,0,나무뿌리 수정
185,6,-821.8413,404.01215,-1946.4424,0,나무뿌리 수정
186,6,-1668.1831,404.01215,-2208.6423,0,나무뿌리 수정
