ClassID,GenType,PosX,PosY,PosZ,Direction,NPCID,AnchorRange,Name
1,1,930,123,-3045,-90,40001,10,WarpSpot
2,2,904,261,1240,86,40001,10,WarpSpot
3,3,913,123,-1882,-90,40120,10,여신 바카리네의 상
4,4,476,163,-2042,-90,40120,10,여신 바카리네의 상
5,5,1598,16,-185,0,40120,10,여신 바카리네의 상
6,6,-1041,804,1647,0,40120,10,여신 바카리네의 상
8,8,-2908.6858,1341.9243,-579.53076,0,40120,0,블랭크엔피씨
9,9,-168,687,2207,0,40120,10,여신 바카리네의 상
10,10,1138,201,998,16,40120,10,여신 바카리네의 상
11,11,-985,782,-3361,0,40120,10,여신 바카리네의 상
12,12,-484,725,-1777,-90,40120,10,여신 바카리네의 상
13,13,-745,1125,216,0,40120,10,여신 바카리네의 상
14,14,-695,1125,264,-76,40120,10,여신 바카리네의 상
15,15,832,124,-1235,0,40120,10,여신 바카리네의 상
16,16,-710,724,-2104,0,40120,10,여신 바카리네의 상
17,17,1188,201,1014,0,40120,10,여신 바카리네의 상
19,19,-469,724,-1806,0,40120,10,여신 바카리네의 상
544,600,-424,621,-3381,-90,11120,10,부베 약탈자
545,600,-1389,895,-1593,-90,11120,10,부베 약탈자
546,600,-150,1125,-39,-90,11120,10,부베 약탈자
547,600,-2093.9302,1334.0283,-17.369675,-90,11120,10,부베 약탈자
548,600,685,124,-935,-90,11120,10,부베 약탈자
549,600,963,183,72,-90,11120,10,부베 약탈자
550,600,-178,594,1294,-90,11120,10,부베 약탈자
589,23,883,123,-1505,-90,401101,30,제페토
590,23,665,123,-2449,-90,401101,30,제페토
591,23,811,123,-1499,-90,401101,30,제페토
592,23,584,123,-2449,-90,401101,30,제페토
593,24,955,124,-1829,-90,401101,30,제페토
594,25,603,238,-1883,-90,401101,30,요나스
621,28,-1290,895,-1310,-90,401101,30,제페토
622,26,1775.79,16.67,-336.79,0,47201,35,샤울레이 변색된 풀
623,26,1587.53,16.7,-426.76,0,47201,35,샤울레이 변색된 풀
624,26,1702.65,16.7,-401.12,0,47201,35,샤울레이 변색된 풀
625,26,1709.78,16.64,-213.83,0,47201,35,샤울레이 변색된 풀
626,26,1687.29,16.63,-308.76,0,47201,35,샤울레이 변색된 풀
627,26,1277.19,123.93,-867.33,0,47201,35,샤울레이 변색된 풀
628,26,1136.53,123.93,-659.54,0,47201,35,샤울레이 변색된 풀
629,26,1647.2,16.31,-53.8,0,47201,35,샤울레이 변색된 풀
630,26,1233.74,123.93,-986.46,0,47201,35,샤울레이 변색된 풀
631,26,1049.49,123.93,-480.05,0,47201,35,샤울레이 변색된 풀
632,26,1723.83,15.44,-19.84,0,47201,35,샤울레이 변색된 풀
633,26,1666.55,16.21,-132.6,0,47201,35,샤울레이 변색된 풀
634,26,1548.73,16.66,-301.85,0,47201,35,샤울레이 변색된 풀
635,27,739,261,881,0,47160,35,행상인이 잃어버린 물건1
636,27,777,261,1037,0,47160,35,행상인이 잃어버린 물건1
637,27,796,261,1093,0,47160,35,행상인이 잃어버린 물건1
640,27,853.698,201.95291,252.77116,0,47160,35,행상인이 잃어버린 물건1
641,27,994.8904,178.86179,13.509394,0,47160,35,행상인이 잃어버린 물건1
642,27,840.7217,261.21637,681.4985,0,47160,35,행상인이 잃어버린 물건1
643,27,485.92944,261.21655,722.23846,0,47160,35,행상인이 잃어버린 물건1
644,27,461.06418,261.21292,453.57733,0,47160,35,행상인이 잃어버린 물건1
645,27,931.04987,201.95547,532.4849,0,47160,35,행상인이 잃어버린 물건1
646,27,1002.0212,201.95467,373.63074,0,47160,35,행상인이 잃어버린 물건1
647,27,1093.1925,194.20276,138.45932,0,47160,35,행상인이 잃어버린 물건1
648,27,714.95557,261.21265,328.48065,0,47160,35,행상인이 잃어버린 물건1
649,27,782.81757,189.71277,81.280525,0,47160,35,행상인이 잃어버린 물건1
650,27,1216.0487,201.9566,428.8997,0,47160,35,행상인이 잃어버린 물건1
657,603,443.74,123.93,-604.91,-90,20109,0,베테랑 광부
659,602,596,123,-2326,-90,20109,0,베테랑 광부
661,605,-1468,895,-1328,0,20014,0,고라쓰
694,614,-574,886,-770,-90,20109,0,베테랑 광부
695,619,478,163,-2085,0,20112,0,클레릭 마스터
706,618,-491,687,1973,0,20042,0,
707,620,640,123,-2123,0,20125,0,중급 관리 장교남2
708,622,230,590,1365,0,20041,100,
709,621,-1520,895,-1531,89,46212,30,상자
710,621,-1221,895,-1522,89,46212,30,상자
711,621,-1699,895,-1201,89,46212,30,상자
712,621,-1515,895,-994,89,46212,30,상자
713,621,-1398,895,-1079,89,46212,30,상자
807,626,1155,123,-1979,-45,0,40,포탈
808,631,-213.81676,984.94653,-612.3331,0,0,0,톤투스
809,631,-633.3946,1125.3899,68.81155,0,0,0,톤투스
810,631,-967.138,884.04803,-737.1952,0,0,0,톤투스
811,631,-779.95654,1125.3899,-368.1134,0,0,0,톤투스
812,631,-80.76819,1125.3899,-111.006,0,0,0,톤투스
815,632,-230.93312,724.0477,-1756.1863,0,0,0,피노
816,632,-623.4417,724.2943,-2666.569,0,0,0,피노
817,633,-210.08438,724.0477,-1973.6403,0,0,0,제페토
819,633,-486.78247,621.835,-3301.728,0,0,0,제페토
821,633,-436.0404,724.2943,-2692.7776,0,0,0,제페토
823,631,-137.54143,724.0477,-2029.0577,0,0,0,톤투스
825,631,-465.63278,621.835,-3324.6436,0,0,0,톤투스
828,631,-476.89355,724.2943,-2671.3926,0,0,0,톤투스
831,634,-459.0937,724.0477,-1904.2373,0,0,0,단델
837,633,982.2972,123.92683,-922.9892,0,0,0,제페토
838,633,653.93787,123.9262,-756.099,0,0,0,제페토
839,633,679.744,123.9259,-314.10574,0,0,0,제페토
840,627,-716.14514,1125.3899,-217.63432,0,0,0,톤투스
841,628,-48.488506,593.1955,1338.2025,0,0,0,단델
701,701,-118.11904,1125.3899,-66.01437,0,0,0,톤투스 스마트젠 ROKAS24_SQ_03
703,703,754,124,-2075,-45,0,0,알림판
844,702,-2731.852,1341.924,-427.3023,0,0,0,
861,706,722.6565,123.92619,-591.7834,0,0,0,단델
866,706,1092.6458,123.927,-963.3998,0,0,0,단델
868,706,878.5002,123.9267,-954.6343,0,0,0,단델
870,706,985.9741,123.92699,-488.19855,0,0,0,단델
873,706,1113.1932,123.92696,-654.81604,0,0,0,단델
874,706,665.8417,123.92637,-847.764,0,0,0,단델
875,706,743.5269,123.92615,-348.3849,0,0,0,단델
876,600,-457.6898,724.0477,-2061.4604,0,0,0,나무뿌리 수정
877,600,-368.97058,724.2943,-2650.1384,0,0,0,나무뿌리 수정
878,600,219.54692,267.03378,-2952.7075,0,0,0,나무뿌리 수정
879,600,747.31696,123.92668,-2240.6975,0,0,0,나무뿌리 수정
880,600,1653.6085,16.256886,-106.67441,0,0,0,나무뿌리 수정
881,600,1138.1848,201.95805,750.4171,0,0,0,나무뿌리 수정
882,600,791.4284,261.21664,728.42084,0,0,0,나무뿌리 수정
883,600,-453.9842,1125.3899,89.885254,0,0,0,나무뿌리 수정
884,600,-831.00464,1125.3899,-27.57958,0,0,0,나무뿌리 수정
885,600,-1209.23,883.7271,-530.7189,0,0,0,나무뿌리 수정
886,600,-1817.0934,895.284,-946.6698,0,0,0,나무뿌리 수정
887,600,-934.88165,724.0477,-2266.7544,0,0,0,나무뿌리 수정
888,600,481.40833,261.2129,450.51657,0,0,0,나무뿌리 수정
889,600,296.1962,494.61584,-1911.1422,0,0,0,나무뿌리 수정
890,707,-146.10503,594.2194,1559.7756,0,0,0,협곡 아말라스
891,707,-398.47644,594.2194,1199.0034,0,0,0,협곡 아말라스
892,707,-130.43222,594.2073,1105.3286,0,0,0,협곡 아말라스
893,707,-459.31976,601.6253,1448.0754,0,0,0,협곡 아말라스
894,707,140.04015,591.75323,1243.4119,0,0,0,협곡 아말라스
895,708,-2958.1492,1341.9989,-565.73285,-90,0,0,봉화대
896,709,1550.6704,16.639208,-87.88715,0,0,0,사학자 비어드
897,710,821.3983,123.86683,-2989.3293,0,0,0,출입 경고문
898,634,-19.591354,724.0477,-1822.6411,0,0,0,단델
899,634,-50.50488,724.0477,-2170.276,0,0,0,단델
900,632,-251.28525,724.2943,-2695.6794,0,0,0,피노
901,632,-136.22395,724.0477,-2115.712,0,0,0,피노
902,29,1088.8812,123.9268,-1882.8048,-90,0,0,[로델레로 서브 마스터]{nl}트로겐
903,701,-57.69225,1125.39,-356.3601,0,0,0,톤투스
904,701,-921.33905,1125.3899,-261.1131,0,0,0,톤투스
905,701,151.90355,1125.3899,-57.233116,0,0,0,톤투스
906,701,-401.64062,1125.3899,12.189072,0,0,0,톤투스
907,701,-452.12305,1125.3899,-306.11798,0,0,0,톤투스
908,30,487.18506,123.9266,-2265.154,0,0,0,[캐터프랙트 서브 마스터]{nl}디르크 드릭
909,31,520.5836,123.92657,-2178.955,0,0,0,[쏘마터지 마스터]{nl}라리사
911,33,480.5107,238.9312,-1726.219,0,0,0,[무고사 서브 마스터]{nl}메이 팻
912,711,778.7238,123.9267,-1217.161,0,0,0,ROKAS_24_JOB_SPARRING_TRIGGER
913,712,596.9555,133.73096,-2111.0134,0,0,0,
914,713,836.4625,123.9267,-1651.1586,0,0,0,
915,714,643.60187,238.93112,-1816.7572,0,0,0,
916,714,-1147.3398,782.0984,-1921.7294,0,0,0,
917,715,1579.317,16.579088,-179.13925,0,0,0,
918,716,-1054.9819,804.0764,1648.9149,0,0,0,
919,717,-970.8545,782.87006,-3341.9106,0,0,0,
920,718,-516.16254,724.0477,-1719.6875,0,0,0,
921,719,-693.1893,1125.3899,202.3699,0,0,0,
922,720,516.832,123.92593,-660.73065,0,0,0,
923,721,-1459.0875,895.2841,-1320.8442,0,0,0,
924,722,-581.23126,886.6881,-745.922,0,0,0,
925,723,941.3275,123.9269,-3034.862,0,0,0,
926,724,910.7731,261.22247,1253.3453,0,0,0,
927,632,294.48502,1125.39,-125.92965,0,0,0,피노
928,632,-809.5451,724.2943,-2620.3645,0,0,0,피노
929,632,-486.61465,724.2943,-2473.1367,0,0,0,피노
930,632,-432.3534,724.2943,-2892.629,0,0,0,피노
931,632,-247.01787,724.2943,-2864.771,0,0,0,피노
932,632,-384.45337,724.2943,-2704.0361,0,0,0,피노
933,632,-376.42682,724.0477,-2107.804,0,0,0,피노
934,632,-517.22253,724.0477,-1914.432,0,0,0,피노
935,632,-350.9479,724.0477,-1727.2378,0,0,0,피노
936,632,51.584606,724.0477,-2084.1487,0,0,0,피노
937,632,-26.751713,657.6668,-1739.575,0,0,0,피노
938,633,-658.8242,724.2943,-2608.5178,0,0,0,제페토
939,633,-571.2404,724.2943,-2822.336,0,0,0,제페토
940,633,-271.83066,724.2943,-2865.185,0,0,0,제페토
941,633,-209.11462,724.2943,-2641.2627,0,0,0,제페토
942,633,-422.36722,724.2943,-2452.9878,0,0,0,제페토
943,633,-895.14185,724.0477,-2006.4275,0,0,0,제페토
944,633,-829.31714,724.0477,-2184.589,0,0,0,제페토
945,633,-632.4444,724.0477,-1983.4569,0,0,0,제페토
946,633,-394.464,724.0477,-1824.741,0,0,0,제페토
947,633,34.948204,724.0477,-1837.1277,0,0,0,제페토
948,633,54.260162,724.0477,-2152.9587,0,0,0,제페토
949,633,-102.06416,724.0477,-2252.9075,0,0,0,제페토
950,633,-256.20587,724.0477,-1682.3555,0,0,0,제페토
951,633,-438.11932,724.0477,-2092.0696,0,0,0,제페토
952,634,-736.17065,724.29425,-2705.5732,0,0,0,단델
953,634,-722.1881,724.2943,-2635.316,0,0,0,단델
954,634,-542.6788,724.2943,-2867.0388,0,0,0,단델
955,634,-458.14536,724.2943,-2591.2473,0,0,0,단델
956,634,-285.67584,724.2943,-2792.526,0,0,0,단델
957,634,-281.2108,724.2943,-2641.218,0,0,0,단델
958,634,-120.43071,724.2943,-2754.42,0,0,0,단델
959,634,-885.2203,724.0477,-2163.1514,0,0,0,단델
